Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5154,4Q8Xekfd9ihkVPCBxGK0ec,SPYAIR,MILLION,サクラミツツキ,56,217226,False,0.292,0.906,8,-4.073,1,0.0605,0.000256,0.000743,0.231,0.348,179.004,4,anime
62418,6bfDSsy4wnpn6B0de8Qrbx,BURNOUT SYNDROMES,BURNOUT SYNDROMEZ,Good Morning World!,58,249480,False,0.486,0.953,0,-2.244,1,0.0766,0.0505,0.0,0.115,0.595,95.574,4,j-pop
42060,2c5RmBHhMuSFjYt3UkHhKr,Couple Skate,Couple Skate/Haggus,Medical Waste Enema,17,84793,False,0.244,0.872,1,-8.925,1,0.152,0.000843,0.732,0.643,0.253,120.372,4,grindcore
56930,69gZrzHziUnf90fzYi2LLM,Lyn Lapid,Frühstücksmusik Herbst/Winter 2022/2023,The Outsider,0,180604,False,0.62,0.537,11,-6.462,1,0.0263,0.163,0.0,0.13,0.41,92.998,4,indie-pop
103586,7DmZ1e9hh9CUX0PZzZA25C,Dusty Springfield,Classic Christmas Music 2022,O Holy Child,0,144893,False,0.434,0.36,2,-8.602,0,0.0268,0.912,0.0,0.166,0.439,81.523,4,soul
28971,2GhwDDUHbfHF6YOwm9xilY,FelMax,Chapel,Chapel,38,201562,False,0.601,0.956,2,-3.759,1,0.0349,0.000395,0.877,0.242,0.0389,127.993,4,dub
52187,4eiEgo7GWtftftbPEATdIG,Lefty Frizzell,American Originals,"Saginaw, Michigan",19,182093,False,0.587,0.412,10,-13.534,1,0.0304,0.846,0.00125,0.124,0.828,145.614,3,honky-tonk
13846,2uZzgoNxvRXEzaE2ORQV0V,Joe Smooth;Floorplan,Promised Land (Floorplan Paradise Remix),Promised Land - Floorplan Extended Paradise Remix,5,435414,False,0.699,0.855,1,-5.798,0,0.0793,0.00427,0.00925,0.102,0.175,124.962,4,chicago-house
47294,7qzsvHOsaJdefeDwyZNGjY,Clutch,Groove Metal Roots & Branches,Texan Book of the Dead,0,174800,False,0.436,0.88,9,-8.547,1,0.0651,0.0154,0.0,0.205,0.683,112.012,4,hard-rock
71151,3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,Away From The Sun,Here Without You,76,238733,False,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,4,metal
110110,1TrkJKPYB2oFe3NRS4jJme,Hilight Tribe;Vini Vici,A State Of Trance Classics - Mix 014: Vini Vici,Free Tibet (Mixed) - Vini Vici Remix,52,194779,False,0.405,0.943,11,-5.154,0,0.0584,0.0569,0.48,0.613,0.4,103.492,3,trance
31534,5koDkemB6cdYV9H0mMzQXq,Nessa Barrett,Beautiful Trending Hits 2022,die first,0,177108,False,0.444,0.669,8,-6.727,0,0.125,0.0669,0.0,0.124,0.44,183.441,4,electro
92988,0uSd9wC6aZB4eZ6cTgF0SL,The Baseballs,Forever Young,Forever Young,22,182173,False,0.455,0.805,8,-5.346,1,0.037,0.445,2.84e-05,0.323,0.934,82.401,4,rockabilly
43741,43zxWOJB4F2pDy25tqAVBG,Purples,calvário,calvário,25,254840,False,0.36,0.583,4,-6.028,1,0.0403,0.455,0.0,0.199,0.216,131.478,4,groove
107665,2HFHMKuExajvpnKMERs3Wo,Modern Talking,Back For Good,Brother Louie '98 - New Version,41,216093,False,0.762,0.956,2,-3.398,0,0.0421,0.189,0.0747,0.318,0.961,118.311,4,synth-pop
96866,6DeIRzMM8sZaFD2eIkBxtZ,Benito Di Paula;Xande De Pilares,Zeca Apresenta: O Quintal Do Zeca Pagodinho (Ao Vivo),Retalhos De Cetim - Ao Vivo,36,223586,False,0.506,0.766,11,-7.771,0,0.136,0.472,2.34e-05,0.821,0.647,148.389,4,samba
6048,0fTUNF9d05iOUPZk1uFG4R,Samael,Ceremony of Opposites,Till We Meet Again,24,251706,False,0.357,0.943,1,-6.679,1,0.0608,0.000122,0.313,0.226,0.257,83.101,4,black-metal
101920,3rqtyU3hEBbdAKMVzQDl1Z,Nature Sounds,Rainforest - Sounds of Nature,Restful Rainforest Daytime Birds and Insects,33,570036,False,0.159,0.122,1,-19.339,0,0.0523,0.995,0.698,0.15,0.0191,130.894,4,sleep
11257,2q4PnncxGIm1oVQzu6hS2d,Peppa Pig,My First Album,Bing Bong Zoo,55,190891,False,0.8,0.573,0,-7.145,1,0.0501,0.6,2.15e-05,0.177,0.539,132.108,4,british
61685,7e4drOwx1oa6Da6kIpNDSM,Akina Nakamori,コンプリート・シングル・コレクションズ〜ファースト・テン・イヤーズ<ライノ・プレミアム・エディション>,飾りじゃないのよ涙は,20,250866,False,0.657,0.854,2,-5.317,1,0.0483,0.521,1.33e-06,0.19,0.806,88.462,4,j-idol
29952,0jjZdcrR3G0WUMtC51gApt,Dabin;NURKO;Donovan Woods,When This Is Over,When This Is Over,37,182988,False,0.609,0.639,11,-6.239,1,0.0297,0.0193,6.29e-06,0.0623,0.435,129.976,4,dubstep
108304,59RZGL6VqYByyTcMfSgu5V,Juan D'Arienzo y su Orquesta Típica,Serie 78 RPM : Juan D'Arienzo Vol.3,La Espuela,21,154866,False,0.709,0.407,2,-10.265,0,0.0387,0.974,0.901,0.267,0.743,110.086,4,tango
42731,51W6l9oiCDnlRNoLPivLxc,Graf Orlock,Destination Time Tomorrow,Corpserate Greed,11,138093,False,0.379,0.889,0,-7.553,1,0.513,0.00168,0.0,0.632,0.222,179.235,4,grindcore
106744,4TrUw8sj2mBsTJ97QonaoQ,Kenneth & The Knutters,"Tankad, packad och klar","Ung, villig och motorburen",37,230133,False,0.525,0.806,4,-8.566,1,0.0826,0.00944,7.62e-06,0.622,0.885,159.919,4,swedish
23987,3YcAw0Uc94mb7n8DHMFWRa,Max Manie,Sunday EP,"Sunday - KlangTherapeuten ""Looking For Summer"" Remix",56,368000,False,0.655,0.54,3,-10.11,1,0.031,0.0178,0.86,0.0899,0.375,124.041,4,deep-house
12080,1sWUT5hSawhEctQEQrVQdn,Miriam Yeung,Miriam's Music Box,可惜我是水瓶座,56,215333,False,0.537,0.385,3,-6.216,1,0.0391,0.841,0.0,0.0948,0.554,169.98,4,cantopop
70516,4oC3d0x8vVywKnvm7xgBbe,Lu Han,重啟,勛章,42,215906,False,0.463,0.715,9,-7.273,0,0.0362,0.393,0.0,0.349,0.313,91.871,4,mandopop
50579,7iVG0d7QiE1S4LxsrHaHmX,Asspera,Viaje al Centro de la Verga,Chamuyos,22,242133,True,0.399,0.982,1,-3.248,1,0.168,0.00212,0.0,0.207,0.212,180.117,4,heavy-metal
82634,37Yzsng4h42PTNcIGYQ1hA,The Lemonheads,It's A Shame About Ray (30th Anniversary Edition),Frank Mills - Remastered,22,103973,False,0.499,0.371,8,-14.488,0,0.0614,0.431,0.0,0.076,0.627,115.384,4,power-pop
104778,3Fqq8l8ToyiC9ZyHyxMxFo,Ana Torroja,Me Cuesta Tanto Olvidarte,Hijo de la Luna,28,278133,False,0.569,0.544,1,-6.267,0,0.0289,0.603,1.39e-05,0.109,0.744,81.767,3,spanish
78994,4Bo3TBoTN1nC2Iia66Z7Rj,DJ Herzbeat;Marie Wegener,Dancefieber,Irgendwas mit Liebe,23,201160,False,0.575,0.761,1,-3.497,0,0.0552,0.0356,0.0,0.221,0.365,90.009,4,party
80060,6ZoCBDOB308GqUdt2AJrV2,Shafqat Amanat Ali,Ra-One,Dildaara (Stand By Me),69,249660,False,0.622,0.779,9,-5.799,1,0.037,0.102,0.000934,0.145,0.761,100.013,4,pop-film
93601,4cCD0bV8NXVA52wFWfJ7dN,Иван Петров;Alexander Melik-Pashayev;Оркестр Большого театра,Mussorgsky: Boris Godunov,"Boris Godunov, Act IV Scene 2: ""Tsarevich skorey!""",0,46500,False,0.205,0.115,8,-22.21,1,0.0423,0.985,0.494,0.322,0.0917,140.523,3,romance
103115,1ZE8dSKL83pY6qInQG5CA5,Stevie Wonder,Xmas Classics 2022,What Christmas Means To Me,0,147800,False,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,soul
104217,7y4wECa98r7Q5asLVLpRPU,Andy & Lucas;Abraham Mateo;Lérica,Son de Amores (V20.0),Son de Amores (V20.0),62,178661,False,0.689,0.815,7,-4.55,1,0.0972,0.149,0.0,0.23,0.701,92.988,4,spanish
65349,4co1QFnOx9cpKRp3Ru6eJF,Vijay Antony;Janaki Iyer;VV Prassanna,Ninaithale Inikkum (Original Motion Picture Soundtrack),Azhagaai Pookkuthey,54,296813,False,0.618,0.522,4,-7.94,0,0.0461,0.695,8.94e-06,0.0944,0.356,149.825,4,k-pop
96821,1KU6XmqUCyCOa7wNdvhSuE,Mart'nália;Luiza Possi,Madrugada,Alegre Menina,37,237146,False,0.757,0.413,4,-12.893,1,0.0627,0.823,0.0,0.115,0.614,100.046,4,samba
10340,4d7n7mUGhi9ss7cXWkS6Yl,Freestylers,We Rock Hard,Feel the Panic,14,354360,False,0.696,0.925,6,-9.858,1,0.067,0.007,0.827,0.432,0.56,119.919,4,breakbeat
58858,2eeUUqITZqOEuNByNoCZG5,Blue Stahli,Blue Stahli (Deluxe Edition),Anti You,48,209090,False,0.447,0.81,6,-7.323,0,0.0671,0.000138,7.95e-06,0.411,0.503,131.892,4,industrial
10408,2GLl5SfGDhAEztVvEVRimA,Bentley Rhythm Ace,BRA,Bentley's Gonna Sort You Out,45,307400,False,0.7,0.935,10,-8.774,0,0.0408,0.0456,0.831,0.347,0.811,103.984,4,breakbeat
70128,0n7Ij8XEDfYYFRgBQjNjnf,Kimberley Chen,Kimberley首张同名专辑,愛你,58,207840,False,0.552,0.521,9,-6.721,1,0.0286,0.333,0.0,0.0901,0.142,144.027,4,mandopop
60291,6cz1DHeR8kxxpHIPSlB3R7,Chronic Law;ATTOMATIC RECORDS;DANSKY RECORDS,1law,BADMIND A KILL DEM,24,175101,False,0.653,0.745,5,-7.745,0,0.258,0.239,0.0,0.143,0.634,89.545,4,j-dance
77040,6BkCJIqj5dZLlVOY3m6dSh,LUDMILLA;DJ Will22;Topo La Maskara;Mariah Angeliq;Mr. Vegas,Tropical Vibes,Socadona - Funk Remix,1,171136,False,0.844,0.756,4,-5.211,0,0.127,0.135,0.00424,0.145,0.619,135.021,4,pagode
96779,2MxDUuLjw2I7NG9wCQBkrO,Jair Rodrigues;Claudia Leitte,Deixa Isso Pra Lá,Deixa Isso Pra Lá,38,265426,False,0.628,0.779,0,-8.922,1,0.136,0.393,0.0,0.913,0.787,109.108,4,samba
84996,405zTwupGzrEIpEDFw5Qcj,Grateful Dead,So Many Roads (1965 - 1995),"Scarlet Begonias / Fire on the Mountain - Live in Hamilton, Ontario, March 22, 1990",26,1174026,False,0.545,0.73,4,-10.456,1,0.0578,0.572,0.227,0.971,0.797,88.756,4,psych-rock
69315,4MqxqaPutbPlkzN25CdAjA,Niranj Suresh,Kuttanadan Marpappa (Original Motion Picture Soundtrack),Sa Re Ga Ma,32,219529,False,0.57,0.78,2,-8.766,1,0.0401,0.0403,0.0251,0.429,0.24,170.059,4,malay
80418,5uaIbU3oHHcSOK6WFNK5nj,Ranveer Singh;Dub Sharma;DIVINE,Gully Boy,Apna Time Aayega,63,140463,False,0.766,0.618,11,-8.552,0,0.124,0.0187,0.000115,0.181,0.513,95.054,4,pop-film
26080,0J2JTPApiX3X43AhwP3G4w,Sylvia Salustti,Enrolados (Trilha Sonora Original),Quando a Minha Vida Vai Começar? - Reprise 1,34,109466,False,0.37,0.191,4,-13.765,1,0.046,0.93,3.15e-06,0.326,0.139,105.458,4,disney
18329,44s0L6VWwtpWn0oV0DJbFj,Steve Rannazzisi,Breaking Dad,The Rob Konrad Story,24,248668,True,0.625,0.906,5,-5.042,1,0.924,0.836,0.0,0.955,0.438,98.384,3,comedy
40530,4PwuiP5jYhdKPFWNJuMHL9,Voz da Verdade,Quando Deus Se Cala,Quando Deus Se Cala,40,373960,False,0.507,0.559,7,-6.335,1,0.0254,0.759,6.6e-06,0.0951,0.319,139.5,4,gospel
5533,7GBDwr44ngVGTUU6fW4coD,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),Bedroom Talk - LIVE,24,211640,False,0.502,0.607,11,-10.992,1,0.125,0.24,0.0,0.935,0.558,76.429,4,anime
980,6VScORohpeHSfdLkPUZuZX,Hanare Gumi,帰ってから、歌いたくなってもいいようにと思ったのだ。,踊る人たち,25,305866,False,0.568,0.24,7,-13.851,1,0.0292,0.902,0.099,0.111,0.508,94.933,4,acoustic
35414,2qpj0oaVeNLSycc2XjIctD,Os Barões Da Pisadinha,Paredão Explode,Eu Acho que Não (Versão Grave),41,171630,False,0.746,0.856,10,-6.701,0,0.0497,0.0169,4.68e-06,0.069,0.625,172.11,4,forro
5210,5PJBDAjF0e14u3z7BMS72b,Yoshihisa Hirano,DEATH NOTE Original Soundtrack,Kyrie,42,83040,False,0.238,0.239,2,-11.987,1,0.0312,0.968,0.776,0.0832,0.0398,65.004,4,anime
61638,07s9qvXhREG3DCpqyZNnrO,Perfume,"Perfume The Best ""P Cubed""",Sweet Refrain,21,295906,False,0.551,0.977,0,-2.591,1,0.0295,0.000105,0.00131,0.28,0.41,140.051,4,j-idol
4911,7aK1caHaXe63BtAoIFvN2h,De Moi,Still Life,Still Life,47,198000,False,0.165,0.0448,2,-28.218,1,0.0426,0.943,0.779,0.0912,0.0565,135.893,4,ambient
34023,6osLH2yLhpwuESclKx84sg,When Chai Met Toast,Joy of Little Things,Joy of Little Things,53,239666,False,0.509,0.611,9,-5.786,1,0.0334,0.185,0.0,0.116,0.208,100.155,4,folk
342,2gJ3ZOaiWr3jGHwevufOxr,Brett Dennen,So Much More (Special Edition),Ain't No Reason,57,220306,False,0.615,0.358,5,-9.694,1,0.0552,0.705,0.0,0.113,0.432,146.06,4,acoustic
399,42mkE3wbofBNickLHgdVlo,Get Dead,Dancing with the Curse,Stickup,32,223707,True,0.487,0.837,0,-5.865,1,0.0623,0.0133,0.0,0.102,0.207,160.025,4,acoustic
18145,7tz87ist9Re3wiMwrxKSI6,Kyle Kinane,Loose in Chicago,Natural Flavorings and Coloring,26,614107,True,0.604,0.661,1,-8.698,0,0.94,0.833,0.0,0.944,0.328,128.571,3,comedy
95526,7DtK9tMJxuwBlDoUdn1wG6,Hector Tricoche,Oro Salsero (20 Éxitos),No Soy Automático,29,275253,False,0.755,0.776,0,-6.134,1,0.0379,0.456,0.0022,0.357,0.774,92.209,4,salsa
10888,6eF0rygcmIbuqzdea2JNIq,Orbital,Wonky (Deluxe),One Big Moment,11,376906,False,0.483,0.789,5,-9.402,1,0.0341,0.00156,0.0277,0.151,0.0736,110.034,4,breakbeat
34292,2VmyG10PAR0ZyTUtgOp5Wf,America,Session Acoustique,A Horse with No Name,0,252239,False,0.653,0.507,11,-17.18,0,0.0534,0.687,0.0147,0.155,0.831,123.188,4,folk
77251,6whjL1G1yOJNB3gbIEolXU,Vitor Limma;Junior Paixão,Pagando Mal Com Mal / A Pessoa Certa (Ao Vivo),Pagando Mal Com Mal / A Pessoa Certa - Ao Vivo,48,217233,False,0.355,0.554,7,-7.54,1,0.0486,0.641,0.0,0.569,0.489,160.4,4,pagode
29900,5cwqO4thrTUj42WShkF39w,Seven Lions;Skyler Stonestreet;Dabin,Where I Won't Be Found (Remixes),Freesol (Dabin Remix),35,242117,False,0.371,0.667,0,-5.328,0,0.0596,0.0166,0.0,0.364,0.234,170.013,4,dubstep
81656,0vqw3BCyNr3DDVBmjD21H8,Kaka,Libaas,Libaas,65,267029,False,0.794,0.753,10,-3.112,1,0.0609,0.543,0.0,0.12,0.906,159.965,4,pop
11749,5XTOStweq2Z2q0xoX8lzfw,The Fortunes,REGNIG DAG,Here Comes That Rainy Day Feeling Again,0,172533,False,0.728,0.695,2,-9.058,0,0.0391,0.519,0.0,0.124,0.836,120.932,4,british
3117,1EeI6tvN2c7erYcOdM0Ljp,Disturbed,20's Rock,If I Ever Lose My Faith In You,0,274055,False,0.379,0.562,10,-8.078,1,0.0376,0.0741,1.17e-05,0.137,0.172,173.861,4,alternative
4469,5Cc2v7fm2cCm5ux4fgCQpM,Tony Anderson,Chasm,Nocturne in Paris,45,435124,False,0.228,0.082,7,-21.568,1,0.033,0.931,0.896,0.0879,0.0389,75.259,5,ambient
38447,1DZYrrwLhCAOaR7WlTPpSZ,Joe Buck Yourself,Piss and Vinegar,Devil Is on His Way,29,251538,True,0.849,0.78,7,-7.745,1,0.0881,0.255,0.0,0.232,0.517,115.104,4,garage
72921,2bpakKOLnMhDHjrwvxu8WW,Bad Omens,THE DEATH OF PEACE OF MIND,Miracle,54,225000,True,0.515,0.652,5,-6.653,0,0.0565,0.0333,0.0522,0.202,0.253,180.054,3,metalcore
38777,5XLcdjYova5xBolf7FjN5a,Pogo Car Crash Control,Fréquence violence,Recommence à zéro,26,238973,True,0.521,0.87,8,-5.657,0,0.0402,0.000473,0.318,0.136,0.356,73.487,4,garage
112166,1oFnf7O5pRtgTt1U6cBxHl,Gece,Gece,22,43,219986,False,0.351,0.794,0,-4.417,1,0.0355,0.0022,2.06e-06,0.0846,0.338,67.469,4,turkish
46962,3Fr6BeurYb23pDEm5fcknm,Buzz Fuzz;Bass-D;King Matthew,Thunderdome 25 Years Of Hardcore,It’s Alright,16,395186,False,0.607,0.912,1,-7.069,1,0.132,0.0163,0.187,0.1,0.181,161.847,4,happy
96025,5ZAE7mG7SUcHAkorXb2poH,Jorge Aragão,Ao vivo,Feitio de paixão - Ao vivo,49,289000,False,0.59,0.72,7,-10.114,0,0.0791,0.744,0.0,0.884,0.722,86.764,4,samba
87251,6MdqqkQ8sSC0WB4i8PyRuQ,Blackstreet;Dr. Dre;Queen Pen,Another Level,No Diggity,77,304600,False,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,4,r-n-b
36239,3LKJLzyN8PlBhHKzuhFs8B,Casseurs Flowters,Orelsan et Gringe sont les Casseurs Flowters,03h53 - Manger c'est tricher,39,264306,False,0.604,0.805,6,-6.917,0,0.823,0.406,0.0,0.658,0.237,83.346,1,french
75673,2u9X8G6eYV69BaN8sm05X6,Dan Gibson's Solitudes,Caribbean Spa,The Rhythm of Paradise,21,512173,False,0.122,0.0912,5,-26.015,1,0.0365,0.944,0.934,0.527,0.117,79.759,4,new-age
57434,34ghr6pFdDXD4VXsjRHMs9,Marvin Gaye,Un tecito y a mimir,Distant Lover,0,331280,False,0.376,0.437,1,-9.106,0,0.0985,0.762,2.47e-05,0.686,0.465,158.487,3,indie
54190,1dNX6lUalqsdphlkFDMNGm,Susumu Yokota,Sakura,Azukiiro No Kaori,18,159066,False,0.323,0.116,2,-18.776,1,0.041,0.977,0.981,0.0776,0.068,69.822,5,idm
73827,5SxOlzPBgv64oeWDifvxaF,Boris Brejcha,Feuerfalter Special Edition,Frequenzfett,37,494421,False,0.8,0.741,10,-11.836,0,0.0587,0.000545,0.831,0.12,0.458,125.025,4,minimal-techno
64548,0MY5mMChzuvL9qWKTVOfGV,Dinah Washington,Desayuno en calma,Mad About The Boy,0,169653,False,0.436,0.319,1,-7.87,1,0.0295,0.802,1.94e-05,0.12,0.255,107.546,3,jazz
63421,4UVH9hk11pLSDaOadmhaL1,HIRIE,Wandering Soul,Queen,36,196853,False,0.769,0.601,0,-6.996,1,0.0855,0.0413,0.000174,0.0638,0.788,149.988,4,j-rock
54954,0i4m0jgUSjsE8PQdsP3Zla,Anenon,Petrol,Panes,8,194906,False,0.364,0.444,0,-12.159,1,0.0383,0.78,0.947,0.112,0.0376,120.228,4,idm
61487,73LcWB5KSzmpa1YsK2xRbg,Flower,THIS IS Flower THIS IS BEST,熱帯魚の涙(version2016),21,283760,False,0.513,0.799,10,-3.117,0,0.0679,0.36,0.0,0.397,0.299,167.977,4,j-idol
102144,4QKt4JmQK1x791t5MSCnFP,Bryan Adams,Christmas Dinner 2022,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,songwriter
54825,1eyQlEu1FIVPMUfEldssSm,Richard Devine,Risp LP,Varseop,10,246000,False,0.726,0.731,1,-7.431,1,0.192,0.00414,0.668,0.116,0.229,149.891,4,idm
44428,6mjHiGwrRGE8LVCXVc5QDU,Hoobastank,The Reason (15th Anniversary Deluxe),Out Of Control,61,162106,False,0.443,0.973,4,-4.386,0,0.133,0.00161,0.0,0.353,0.458,157.872,4,grunge
58201,7aFZCKEMHlANdvfocuE4Re,Static-X,Rock and Rap Workout,Skinnyman,21,220200,False,0.584,0.961,1,-5.707,1,0.0475,0.00118,0.387,0.137,0.792,91.391,4,industrial
22688,7B8VTtH9RvXiTLMBPLvnF2,Bleeding Through,"This Is Love, This Is Murderous",Sweet Vampirous,22,84986,False,0.359,0.933,0,-6.087,1,0.13,0.00193,2.37e-06,0.0616,0.205,106.436,4,death-metal
112791,1s1MYfBzfabSOtpOy07bHA,Onur Can Özcan,Ah Adam,Bu Değildi,39,184145,False,0.546,0.121,0,-17.448,1,0.0658,0.896,0.0,0.16,0.52,133.87,4,turkish
77624,32HxSoFhdUfMaZ80dBpPuF,Mumuzinho,A Voz Do Meu Samba - Ao Vivo,Dengo Nego - Ao Vivo,43,210832,False,0.545,0.844,0,-6.648,1,0.0698,0.705,0.0,0.954,0.683,160.115,4,pagode
113265,0HtWxjydJ3pEwT5nHJxxZ1,Bethel Music;Kari Jobe,Peace,Surrounded (Fight My Battles),55,303053,False,0.398,0.208,5,-10.525,1,0.0394,0.953,6.26e-06,0.108,0.132,129.682,4,world-music
50273,76Bt5vjnbxyr0JmxZKToTW,Pappo;Charly García,Sucio y Desprolijo (En Vivo Cosquín Rock),Sucio y Desprolijo - En Vivo Cosquín Rock,27,333394,False,0.255,0.941,9,-5.749,0,0.0539,0.000317,0.0462,0.96,0.399,135.649,4,heavy-metal
106502,00Nsyeo2kcU4602zMsLWXW,JJ;FORTELLA,Still (I Got Summer On My Mind) [FORTELLA Remix],Still (I Got Summer On My Mind) - FORTELLA Remix,72,193475,False,0.759,0.902,9,-6.068,0,0.051,0.00532,0.0522,0.343,0.408,123.963,4,swedish
92468,2kVQpubE6URKKj9L7Upk2l,Elvis Presley;Lisa Marie Presley,Where No One Stands Alone,Where No One Stands Alone (with Lisa Marie Presley),54,220106,False,0.345,0.291,0,-8.748,1,0.0278,0.641,0.0399,0.151,0.299,136.751,3,rockabilly
72217,4Q9uL0DWDcpCV1tE14xqnt,Atreyu,In Our Wake,The Time Is Now,61,199959,False,0.481,0.944,8,-3.665,1,0.231,0.00926,0.000328,0.278,0.396,165.02,4,metalcore
103350,0QJeJWZNL4qXrHaNHBaHW4,Jamie Miller,Pop Hits Now,I Lost Myself in Loving You,0,201306,False,0.456,0.615,1,-5.454,1,0.0529,0.614,0.0,0.0908,0.416,78.461,4,soul
57949,28NoqwleoFVIUOMYq3tff2,Caloncho,Alternativo diferente latino,Optimista,0,212653,False,0.885,0.479,0,-11.416,1,0.069,0.0385,0.0221,0.319,0.869,122.955,4,indie
89898,48JyScCjfv3tPtwqROJHiV,Pitizion;Adso Alejandro;Andy Clay,Frescura y Perreo,Apatía - The Beautyscape Remix,0,173186,False,0.688,0.816,1,-4.017,0,0.29,0.0381,3.1e-06,0.128,0.343,176.102,4,reggaeton
68928,4hSHbagV828laWkMeG9bcr,Neo Pistea;0-600;CLUB HATS,Medusa,Medusa,39,213333,True,0.929,0.726,1,-4.246,1,0.146,0.217,0.0,0.0599,0.681,135.003,4,latino
79440,4IB7n3ojGU6rhubPRmN3KW,Gabriela Montero,Stress Free Music,Beyond Bach,0,265706,False,0.27,0.0423,2,-23.163,0,0.0347,0.994,0.942,0.0744,0.0574,78.069,4,piano
45697,5aWWkqDqVMGcYSI4MzEJqY,Los Poetas De La Guitarra,Music Without Words - Guitarra Vol. 2,Ella / La Enorme Distancia / Que Te Vaya Bonito / Vámonos,22,308981,False,0.454,0.328,2,-6.089,1,0.0337,0.871,0.85,0.117,0.451,139.757,3,guitar
14267,2clRkMN4MvP88asWMvBdYk,Pinkfong,Pinkfong & Baby Shark Halloween Zombi,El Tiburón Bebé Fantasma,27,72489,False,0.85,0.684,1,-2.32,1,0.0675,0.478,1.4e-06,0.0608,0.748,119.822,4,children
45625,6mvRL1QGJTOijZdBoKMJDg,Carlos Di Fulvio,ARGENTINISIMA VOL.8 - CANTOS DE LA PROVINCIANIA,Caspi Corral,23,207960,False,0.502,0.303,5,-11.047,0,0.0473,0.838,7.29e-06,0.105,0.612,82.236,3,guitar
12256,5u3QcENd230SCBXgovfOmm,Eason Chan,Life Continues,落花流水,43,237533,False,0.582,0.548,1,-7.632,1,0.0401,0.424,0.0,0.129,0.274,148.001,4,cantopop
79596,4XLlFjAwjDENyqYAkRbVuA,Smyang Piano,"Piano Collection, Vol. 1",Save Me,40,198138,False,0.427,0.0771,1,-20.939,1,0.0468,0.987,0.853,0.119,0.184,137.357,4,piano
60665,2cU2D6NuWZzNiAqqY6ZOSf,Bounty Killer,Up Deh,Up Deh,20,148049,True,0.565,0.88,7,-6.724,1,0.347,0.171,0.0,0.265,0.89,83.252,3,j-dance
106724,1f2ThvaqjJq6xg7YwGkHQx,Uno Svenningsson,Andras sånger,Valborg,36,172172,False,0.529,0.652,9,-6.177,1,0.0254,0.716,0.000836,0.11,0.467,110.02,4,swedish
104921,6kQYMqjobmB8MkWwa9OUyA,Alejandro Sanz,Más,Amiga mía,73,290973,False,0.629,0.703,2,-4.875,1,0.0504,0.519,0.0,0.11,0.402,144.016,4,spanish
12909,5mNanSqILS25aPhiiN1fxy,Ivana Wong,國語情歌集,我真的受傷了,32,213320,False,0.539,0.188,2,-12.494,1,0.0316,0.905,3.46e-06,0.118,0.241,136.441,4,cantopop
43053,1S69G657rrHOIfPkKNihwH,Jay Pryor;Coldabank;Anna Straker,Good for Me (feat. Anna Straker),Good for Me (feat. Anna Straker),63,144960,False,0.725,0.615,5,-7.217,1,0.0453,0.02,0.00821,0.138,0.411,124.987,4,groove
83340,6GRMKQ3RrivYgLEO6h7ebu,Marshmello,Joytime II,Stars,55,246760,False,0.507,0.96,8,-2.619,1,0.0394,0.0132,0.971,0.0703,0.801,142.029,4,progressive-house
81543,5tfuXF09XVnvro9l5l9Mle,Billie Eilish,Halloween & Alternative,all the good girls go to hell,1,168839,False,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,pop
65120,3j4srp6dMT39MLxx6XEbOR,Jack Harlow;Adam Levine,US Pop 20s,Same Guy,0,164031,False,0.791,0.586,1,-6.343,1,0.147,0.181,0.0,0.105,0.643,93.505,4,k-pop
5406,0LL0hFBywgFHO89WSp00xW,Myuk,魔法,魔法,49,231955,False,0.609,0.634,1,-5.669,1,0.0297,0.134,0.0,0.0878,0.449,88.004,4,anime
113986,2ZYEpnio0Z6EfJWy2JAf53,Dulces Sueños,#20 Sueños Vividos - Música Intrumental Suave 2018 para Dormir Bien y Relajarse Profundamente,Sueños Vividos,21,335999,False,0.198,0.257,8,-17.361,1,0.0415,0.968,0.949,0.11,0.0381,89.494,4,world-music
97470,30OMJsnuS3TWACLrf2YggT,Gusttavo Lima,Inventor dos Amores (Ao Vivo),Se Não Quer Me Amar - Ao Vivo,47,198293,False,0.632,0.884,7,-2.752,1,0.0362,0.198,0.0,0.937,0.655,148.054,4,sertanejo
27680,3RDWPnDrE0GTOaYTqpeX3X,Ed Solo;Deekline,No No No,Hail Up The Lion,16,289090,False,0.634,0.891,7,-6.856,1,0.0522,0.000197,0.000167,0.182,0.537,176.02,4,drum-and-bass
